row_id,Prediction,spyplane
5464,0.023980159,0
5465,0.008925397,0
5466,0.00489127,0
5467,0.023395455,0
5468,0.022344444,0
5469,0.015813781,0
5470,0.026994517,0
5471,0.003369048,0
5472,0.003606349,0
5473,0.030968398,0
5474,0.063785714,0
5475,0.016642208,0
5476,0.002952381,0
5477,0.002846825,0
5478,0.008933333,0
5479,0.018805556,0
5480,0.074986724,0
5481,0.002704762,0
5482,0.018153918,0
5483,0.034808874,0
5484,0.00025,0
5485,0.015440693,0
5486,0.01131039,0
5487,0.007350794,0
5488,0.013418254,0
5489,0.002257143,0
5490,0.000888889,0
5491,0.005094444,0
5492,0.000722222,0
5493,0.118163853,0
5494,0.013388095,0
5495,0.177826807,0
5496,0.040512771,0
5497,0.099649156,0
5498,0.026103846,0
5499,0.007695238,0
5500,0.000222222,0
5501,0.000644444,0
5502,0.020584921,0
5503,0.003113492,0
5504,0.003312698,0
5505,0.046858947,0
5506,0.001138889,0
5507,0.094357359,0
5508,0.021924603,0
5509,0.017219841,0
5510,0.012142136,0
5511,0.003337374,0
5512,0.003933333,0
5513,0,0
5514,0.054013442,0
5515,0.001174603,0
5516,0.005890476,0
5517,0.054722439,0
5518,0.002472222,0
5519,0.097379437,0
5520,0.044916667,0
5521,0.030616739,0
5522,0.008482612,0
5523,0.039530519,0
5524,0.00184127,0
5525,0.055471523,0
5526,0.014123016,0
5527,0.016683333,0
5528,0.065464286,0
5529,0.004869913,0
5530,0.001907143,0
5531,0.019431746,0
5532,0.180363492,0
5533,0.187715873,0
5534,0.007488889,0
5535,0.059736724,0
5536,0.017623016,0
5537,0.066253863,0
5538,0.010420635,0
5539,0.034471789,0
5540,0.088688278,0
5541,0.003556421,0
5542,0.028583333,0
5543,0.019604978,0
5544,0.00428658,0
5545,0.005724603,0
5546,0.001470707,0
5547,0.013456566,0
5548,0.015513492,0
5549,0.008681746,0
5550,0.02419697,0
5551,0.082204978,0
5552,0.015706349,0
5553,0.008824675,0
5554,0.079196176,0
5555,0.014212698,0
5556,0.003172222,0
5557,0.029377778,0
5558,0.078075469,0
5559,0.00528254,0
5560,0.001157937,0
5561,0.001863492,0
5562,0.02548254,0
5563,0.001130159,0
5564,0.001985714,0
5565,0.0142,0
5566,0.0004,0
5567,0.026374603,0
5568,0.068315945,0
5569,0.002365079,0
5570,0.001301587,0
5571,0.00075,0
5572,0.001919048,0
5573,0.031346825,0
5574,0.001166667,0
5575,0.0496,0
5576,0.004935714,0
5577,0.140136114,0
5578,0.034839683,0
5579,0.012987302,0
5580,0.134898291,0
5581,0.156651299,0
5582,0.053760895,0
5583,0.017148413,0
5584,0.051183478,0
5585,0.036388095,0
5586,0.031018254,0
5587,0.001933333,0
5588,0.000935065,0
5589,0.002054762,0
5590,0.007278571,0
5591,0.00452619,0
5592,0.037138167,0
5593,0,0
5594,0.004034921,0
5595,0.199069192,0
5596,0.067644444,0
5597,0.002819048,0
5598,0.016785786,0
5599,0.006365079,0
5600,0,0
5601,0.052808031,0
5602,0.001066667,0
5603,0.006738889,0
5604,0.094927528,0
5605,0.015870707,0
5606,0.263425036,0
5607,0.248727994,0
5608,0.006780952,0
5609,0.043040693,0
5610,0.004773016,0
5611,0.007848413,0
5612,0.001489755,0
5613,0.072731097,0
5614,0.00868254,0
5615,0.174951843,0
5616,0.044384921,0
5617,0.059494916,0
5618,0.000222222,0
5619,0.044075613,0
5620,0.067236508,0
5621,0.019319841,0
5622,0.006149206,0
5623,0,0
5624,0.027627656,0
5625,0.001960317,0
5626,0.009495238,0
5627,0.03140873,0
5628,0.033096825,0
5629,0.011927778,0
5630,0.005765945,0
5631,0.001107143,0
5632,0.010185714,0
5633,0.004023954,0
5634,0.017173016,0
5635,0.009830159,0
5636,0.020877728,0
5637,0.000971429,0
5638,0.003768254,0
5639,0.008534127,0
5640,0.136237374,0
5641,0.007488095,0
5642,0.002821429,0
5643,0.017745455,0
5644,0.040687302,0
5645,0.004508009,0
5646,0.034875397,0
5647,0.019759596,0
5648,0.007612698,0
5649,0.043171379,0
5650,0.01791746,0
5651,0.001066667,0
5652,0.167640498,0
5653,0.007494444,0
5654,0.000777778,0
5655,0,0
5656,0.352118726,0
5657,0.001794444,0
5658,0.001244444,0
5659,0.024228571,0
5660,0.07316241,0
5661,0.060839683,0
5662,0.061030952,0
5663,0.354453175,0
5664,0.010754978,0
5665,0.036023521,0
5666,0.003044444,0
5667,0.019110317,0
5668,0.024825397,0
5669,0.021074603,0
5670,0.00369127,0
5671,0.004292136,0
5672,0.022846898,0
5673,0.00185,0
5674,0.001593651,0
5675,0.036448074,0
5676,0.024661111,0
5677,0.003128571,0
5678,0.082818254,0
5679,0.001419048,0
5680,0.006197691,0
5681,0.007589683,0
5682,0.013801659,0
5683,0.011750794,0
5684,0.007011977,0
5685,0.005195238,0
5686,0.011982035,0
5687,0.088261111,0
5688,0.061155556,0
5689,0.009846248,0
5690,0.002411111,0
5691,0.030372222,0
5692,0.480974964,1
5693,0.033387302,0
5694,0.000507937,0
5695,0.121959957,0
5696,0.022450794,0
5697,0.003602381,0
5698,0,0
5699,0.00449127,0
5700,0.022292785,0
5701,0.001952381,0
5702,0.00950873,0
5703,0.010349206,0
5704,0.023248629,0
5705,0.005060317,0
5706,0.03389062,0
5707,0.00125,0
5708,0.036454063,0
5709,0.016384199,0
5710,0.002549206,0
5711,0.01232381,0
5712,0.009965224,0
5713,0.070137701,0
5714,0.01095404,0
5715,0.006630159,0
5716,0.007478571,0
5717,0.004119048,0
5718,0.014226263,0
5719,0.031486508,0
5720,0.08828961,0
5721,0.00159127,0
5722,0.006574603,0
5723,0.032274675,0
5724,0.092964719,0
5725,0.00249127,0
5726,0.049977778,0
5727,0.019030159,0
5728,0.011648413,0
5729,0.001190476,0
5730,0.024737518,0
5731,0.001485714,0
5732,0.099846248,0
5733,0.015834921,0
5734,0.012863492,0
5735,0.015431169,0
5736,0.039805483,0
5737,0.001919048,0
5738,0.047927778,0
5739,0.118621379,0
5740,0.007646032,0
5741,0.055880664,0
5742,0.00662619,0
5743,0.132385714,0
5744,0.121569553,0
5745,0.041345982,0
5746,0.003744444,0
5747,0.055466089,0
5748,0.005661183,0
5749,0.003013636,0
5750,0.00942381,0
5751,0.059155844,0
5752,0.015108009,0
5753,0.236060678,0
5754,0.001244444,0
5755,0.009848413,0
5756,0.009310317,0
5757,0.17621342,0
5758,0.070729437,0
5759,0.080445455,0
5760,0.00205,0
5761,0.002711111,0
5762,0.00755,0
5763,0.0093,0
5764,0.021072222,0
5765,0.045736508,0
5766,0.02398189,0
5767,0.005813564,0
5768,0.00802381,0
5769,0.004465873,0
5770,0.019111977,0
5771,0.001376984,0
5772,0.014454834,0
5773,0.001466667,0
5774,0.360119048,0
5775,0.270880303,0
5776,0.001733333,0
5777,0.001852381,0
5778,0.00025,0
5779,0.008651587,0
5780,0.022715152,0
5781,0.082126696,0
5782,0.008415873,0
5783,0.001919048,0
5784,0.000619048,0
5785,0.011716739,0
5786,0.0004,0
5787,0.008268254,0
5788,0.00577619,0
5789,0.033605628,0
5790,0.057560195,0
5791,0.002951587,0
5792,0.00649062,0
5793,0.000935714,0
5794,0.04778153,0
5795,0.000333333,0
5796,0.000619048,0
5797,0.011781746,0
5798,0.008540476,0
5799,0.185844517,0
5800,0.103132179,0
5801,0.016211905,0
5802,0.002472222,0
5803,0.002827778,0
5804,0.00877381,0
5805,0.003888095,0
5806,0.017872222,0
5807,0.002088889,0
5808,0.235520513,0
5809,0.01033254,0
5810,0.005714286,0
5811,0.051010989,0
5812,0.11623083,0
5813,0.012437374,0
5814,0.005493651,0
5815,0.155066306,0
5816,0.239792352,0
5817,0.002085714,0
5818,0.009764863,0
5819,0.001043651,0
5820,0,0
5821,0.001574603,0
5822,0.022920851,0
5823,0.042666667,0
5824,0.004499206,0
5825,0.006842063,0
5826,0.003177778,0
5827,0.153149423,0
5828,0.007823016,0
5829,0.007892857,0
5830,0.016325613,0
5831,0.00402619,0
5832,0.008180952,0
5833,0.129720996,0
5834,0.157585859,0
5835,0.012254762,0
5836,0.007492929,0
5837,0.028656349,0
5838,0.010512698,0
5839,0.024938889,0
5840,0.001619048,0
5841,0.013844444,0
5842,0.001677778,0
5843,0.057668254,0
5844,0.103106227,0
5845,0.007770779,0
5846,0.006952381,0
5847,0.000222222,0
5848,0.001707937,0
5849,0.009638095,0
5850,0.015021429,0
5851,0.010077778,0
5852,0.049596054,0
5853,0.004803968,0
5854,0.024323016,0
5855,0.01518254,0
5856,0.034370779,0
5857,0.036682035,0
5858,0.008134127,0
5859,0.001983333,0
5860,0.009097619,0
5861,0.020111111,0
5862,0.026803968,0
5863,0.104494322,0
5864,0.010639683,0
5865,0.162626335,0
5866,0.082152525,0
5867,0.013990548,0
5868,0.001,0
5869,0.025961328,0
5870,0.014409524,0
5871,0.007963564,0
5872,0.025638095,0
5873,0.001577778,0
5874,0.017604762,0
5875,0.006903968,0
5876,0.005202381,0
5877,0.017533405,0
5878,0.001552381,0
5879,0.014406349,0
5880,0.008427778,0
5881,0.023533333,0
5882,0.015537302,0
5883,0.002155556,0
5884,0.078494322,0
5885,0.062562698,0
5886,0.004628571,0
5887,0.007855556,0
5888,0.018925541,0
5889,0.063946392,0
5890,0.036669841,0
5891,0.003393651,0
5892,0.000555556,0
5893,0.026526984,0
5894,0.005296032,0
5895,0.037961905,0
5896,0.079224026,0
5897,0.001633333,0
5898,0.001619048,0
5899,0.002358081,0
5900,0.017900938,0
5901,0.039218254,0
5902,0.108165584,0
5903,0.015403175,0
5904,0.005770635,0
5905,0.153186724,0
5906,0.009361905,0
5907,0.120499206,0
5908,0.002307143,0
5909,0.022331746,0
5910,0.031794444,0
5911,0.049399423,0
5912,0.022302381,0
5913,0.00375404,0
5914,0.025023687,0
5915,0.026311061,0
5916,0.00525404,0
5917,0.04448355,0
5918,0.068133211,0
5919,0.003394444,0
5920,0.0031,0
5921,0.038258081,0
5922,0.018453968,0
5923,0.025974603,0
5924,0.010476984,0
5925,0.015664286,0
5926,0.002704762,0
5927,0.002779365,0
5928,0.000622222,0
5929,0.082618132,0
5930,0.017625685,0
5931,0.010337302,0
5932,0.000952381,0
5933,0.001685714,0
5934,0.040703968,0
5935,0.003238961,0
5936,0.107875469,0
5937,0.003838095,0
5938,0.035889899,0
5939,0.07078254,0
5940,0.067877201,0
5941,0.003509524,0
5942,0.042344012,0
5943,0.010678571,0
5944,0.103851154,0
5945,0.038440476,0
5946,0.001396825,0
5947,0.026512648,0
5948,0.004964286,0
5949,0.002716667,0
5950,0.000222222,0
5951,0.014330952,0
5952,0.004450794,0
5953,0.003431746,0
5954,0.03883956,0
5955,0.018506349,0
5956,0.033687302,0
5957,0.021614286,0
5958,0.001933333,0
5959,0.004580159,0
5960,0.006588961,0
5961,0.001511111,0
5962,0.04197619,0
5963,0.004338095,0
5964,0.062639072,0
5965,0.01057619,0
5966,0.00407619,0
5967,0.003321645,0
5968,0.014525469,0
5969,0.050353053,0
5970,0.008569048,0
5971,0.211281169,0
5972,0.015529365,0
5973,0.030843074,0
5974,0.042374603,0
5975,0.003169048,0
5976,0.035193651,0
5977,0.004104762,0
5978,0.072665152,0
5979,0.186739827,0
5980,0.016449206,0
5981,0.001285714,0
5982,0.072667915,0
5983,0.001624603,0
5984,0.019364502,0
5985,0.002769048,0
5986,0.121463709,0
5987,0.001,0
5988,0.006710317,0
5989,0.162639827,0
5990,0.008565945,0
5991,0.0017,0
5992,0.003009524,0
5993,0.003466667,0
5994,0.031235786,0
5995,0.182374481,0
5996,0.266355772,0
5997,0.000444444,0
5998,0.011998413,0
5999,0.052481962,0
6000,0.007988889,0
6001,0.036902525,0
6002,0.006074603,0
6003,0.021103968,0
6004,0.00065,0
6005,0.002557143,0
6006,0.042914358,0
6007,0.001304762,0
6008,0.002138095,0
6009,0.00911912,0
6010,0.015804906,0
6011,0.002888095,0
6012,0.25243532,0
6013,0.00535,0
6014,0.030865873,0
6015,0.080285354,0
6016,0.081299278,0
6017,0.001716667,0
6018,0.007456494,0
6019,0.186864358,0
6020,0.1632443,0
6021,0.005161905,0
6022,0.002351587,0
6023,0.020327778,0
6024,0.004561111,0
6025,0.012312698,0
6026,0.001202381,0
6027,0.16165711,0
6028,0.141102237,0
6029,0.034311905,0
6030,0.002755556,0
6031,0.012799206,0
6032,0.001812698,0
6033,0.051396898,0
6034,0.057718254,0
6035,0.065819841,0
6036,0.006846032,0
6037,0.003285714,0
6038,0.022549423,0
6039,0.000869048,0
6040,0.250514358,0
6041,0.001572222,0
6042,0.012246032,0
6043,0.003019048,0
6044,0.205532362,0
6045,0.006688961,0
6046,0.019297691,0
6047,0.001166667,0
6048,0.001888889,0
6049,0.002316667,0
6050,0.022847619,0
6051,0.020251299,0
6052,0.001702381,0
6053,0.050363059,0
6054,0.003274603,0
6055,0.001193651,0
6056,0.045648413,0
6057,0.04277619,0
6058,0.005366667,0
6059,0.001133333,0
6060,0.004107937,0
6061,0.071299423,0
6062,0.003129365,0
6063,0.00607619,0
6064,0.009476984,0
6065,0.105639827,0
6066,0.002512698,0
6067,0.016308153,0
6068,0.009999423,0
6069,0.026019264,0
6070,0.000622222,0
6071,0.003192857,0
6072,0.002088889,0
6073,0.021594444,0
6074,0.000222222,0
6075,0.002376984,0
6076,0.00259127,0
6077,0.002440476,0
6078,0.000222222,0
6079,0.002661905,0
6080,0.005792857,0
6081,0.007105556,0
6082,0.002088095,0
6083,0.001519048,0
6084,0.018253175,0
6085,0.000222222,0
6086,0,0
6087,0.003888889,0
6088,0.024503968,0
6089,0.000571429,0
6090,0.000222222,0
6091,0.004729365,0
6092,0.000571429,0
6093,0.017531746,0
6094,0.002545238,0
6095,0.031483333,0
6096,0.000222222,0
6097,0.004538095,0
6098,0.002166667,0
6099,0.010031746,0
6100,0.003051587,0
6101,0.00518254,0
6102,0.002702381,0
6103,0.006820635,0
6104,0.001530159,0
6105,0.173685209,0
6106,0.033127778,0
6107,0.02379591,0
6108,0.002954762,0
6109,0.155587302,0
6110,0.045327561,0
6111,0.138422222,0
6112,0.028807215,0
6113,0.00652381,0
6114,0.026797619,0
6115,0.000983333,0
6116,0.00737381,0
6117,0.185424747,0
6118,0,0
6119,0.001222222,0
6120,0.008165079,0
6121,0.008331746,0
6122,0.037144589,0
6123,0.029416667,0
6124,0.030237302,0
6125,0.002903968,0
6126,0.000444444,0
6127,0.012665079,0
6128,0.01980404,0
6129,0.004311111,0
6130,0.007089683,0
6131,0.00542381,0
6132,0.001307937,0
6133,0.004792857,0
6134,0.063053535,0
6135,0.006352381,0
6136,0.001466667,0
6137,0,0
6138,0.12074329,0
6139,0.024812915,0
6140,0.029701249,0
6141,0.028229582,0
6142,0.012677056,0
6143,0.038249206,0
6144,0.006030952,0
6145,0.037673016,0
6146,0.051747619,0
6147,0.001333333,0
6148,0.002704762,0
6149,0.001022222,0
6150,0.06157619,0
6151,0.002607937,0
6152,0.005548413,0
6153,0.00242381,0
6154,0.013622222,0
6155,0.00387619,0
6156,0.017169841,0
6157,0.018815296,0
6158,0.008633333,0
6159,0.020723016,0
6160,0.079865751,0
6161,0.006481746,0
6162,0.029418254,0
6163,0.006084921,0
6164,0.00105,0
6165,0.004109668,0
6166,0.023959524,0
6167,0.005550144,0
6168,0.00232381,0
6169,0.008411905,0
6170,0.057287446,0
6171,0.01332381,0
6172,0.010076263,0
6173,0.003272222,0
6174,0.009174603,0
6175,0.116276263,0
6176,0.001019048,0
6177,0,0
6178,0.208207359,0
6179,0.002244444,0
6180,0.033328571,0
6181,0.005352381,0
6182,0.253502348,0
6183,0.0014,0
6184,0.000666667,0
6185,0.005046825,0
6186,0.00631746,0
6187,0,0
6188,0.022781169,0
6189,0.029238889,0
6190,0.010595455,0
6191,0.021485137,0
6192,0.013285714,0
6193,0.102310917,0
6194,0.181609019,0
6195,0.005438961,0
6196,0.001885714,0
6197,0.002152381,0
6198,0.203364685,0
6199,0.020551587,0
6200,0.033565152,0
6201,0.09170404,0
6202,0.004887302,0
6203,0.0005,0
6204,0.043079582,0
6205,0.009814286,0
6206,0.067992857,0
6207,0.016187302,0
6208,0.025666883,0
6209,0.002674603,0
6210,0.005915873,0
6211,0.000333333,0
6212,0.015931746,0
6213,0.000757937,0
6214,0.070200072,0
6215,0.036173088,0
6216,0.000533333,0
6217,0.025988095,0
6218,0.004753968,0
6219,0.000971429,0
6220,0.052090476,0
6221,0.002987302,0
6222,0.062376407,0
6223,0.008009524,0
6224,0.066131169,0
6225,0.034241414,0
6226,0.000985714,0
6227,0.016828788,0
6228,0.010468254,0
6229,0.131696898,0
6230,0.002776984,0
6231,0.03266443,0
6232,0.021401587,0
6233,0.007478644,0
6234,0.040114957,0
6235,0.110528449,0
6236,0.003726984,0
6237,0.218162698,0
6238,0.210649606,0
6239,0.001919048,0
6240,0,0
6241,0.078645382,0
6242,0.000555556,0
6243,0.219041342,0
6244,0.001857143,0
6245,0.010003968,0
6246,0.078963709,0
6247,0.007416162,0
6248,0.01883254,0
6249,0.366587396,0
6250,0.040777345,0
6251,0.010333478,0
6252,0.016803175,0
6253,0.005012698,0
6254,0.031484343,0
6255,0.035819264,0
6256,0.02461746,0
6257,0.014624603,0
6258,0.001352381,0
6259,0.010020635,0
6260,0.005258009,0
6261,0.022782612,0
6262,0.013895238,0
6263,0.01129127,0
6264,0.071596126,0
6265,0.061873954,0
6266,0.006637302,0
6267,0.048353319,0
6268,0.001888889,0
6269,0.002111111,0
6270,0.066307359,0
6271,0.040194444,0
6272,0.020383405,0
6273,0,0
6274,0.002380952,0
6275,0,0
6276,0.001330159,0
6277,0.001333333,0
6278,0.002776984,0
6279,0.007085137,0
6280,0.011910317,0
6281,0.20785671,0
6282,0.010405772,0
6283,0.000472222,0
6284,0.005159524,0
6285,0.000472222,0
6286,0.024495238,0
6287,0.025205628,0
6288,0.000333333,0
6289,0.056564646,0
6290,0.004871429,0
6291,0.013311111,0
6292,0.00469127,0
6293,0.002838889,0
6294,0.005961905,0
6295,0.002007937,0
6296,0.004884127,0
6297,0.006352381,0
6298,0.011904762,0
6299,0.002672222,0
6300,0.080481624,0
6301,0.003068398,0
6302,0.002198413,0
6303,0.035677778,0
6304,0.063484271,0
6305,0.00872619,0
6306,0.007974603,0
6307,0.004771429,0
6308,0.130017316,0
6309,0.172501804,0
6310,0.003672222,0
6311,0.000916667,0
6312,0.079715945,0
6313,0.141967821,0
6314,0.001583333,0
6315,0.153057359,0
6316,0.056752259,0
6317,0.064547641,0
6318,0.003746032,0
6319,0.008492063,0
6320,0.006859524,0
6321,0.081181097,0
6322,0.006218254,0
6323,0.007796032,0
6324,0.005016667,0
6325,0.161147547,0
6326,0.000666667,0
6327,0.007280159,0
6328,0.000872222,0
6329,0.037434921,0
6330,0.088865296,0
6331,0.003904762,0
6332,0.002535714,0
6333,0.003840476,0
6334,0.010812698,0
6335,0.042471501,0
6336,0.004451587,0
6337,0.01802482,0
6338,0.003201587,0
6339,0.000955556,0
6340,0.018726263,0
6341,0.008171429,0
6342,0.010373016,0
6343,0.0014,0
6344,0.066647114,0
6345,0.006142857,0
6346,0.034738095,0
6347,0.007303175,0
6348,0.000622222,0
6349,0.002094444,0
6350,0.006280952,0
6351,0.008693651,0
6352,0.102903391,0
6353,0.034843001,0
6354,0.034903175,0
6355,0.012111905,0
6356,0.003761111,0
6357,0.005301587,0
6358,0.017610534,0
6359,0.123565584,0
6360,0.02486443,0
6361,0.015392857,0
6362,0.00255,0
6363,0.016391486,0
6364,0.010442063,0
6365,0.034423377,0
6366,0.000977778,0
6367,0.0013,0
6368,0.174069264,0
6369,0.181454185,0
6370,0.00397381,0
6371,0.144340876,0
6372,0.001155556,0
6373,0.070692063,0
6374,0.055483045,0
6375,0.027584921,0
6376,0.111961111,0
6377,0,0
6378,0.008859524,0
6379,0.06451811,0
6380,0.057352042,0
6381,0.006293651,0
6382,0.005107937,0
6383,0.002988889,0
6384,0.067087446,0
6385,0.006002381,0
6386,0.044710989,0
6387,0.090616883,0
6388,0.010394661,0
6389,0.16103653,0
6390,0.194403247,0
6391,0.064094589,0
6392,0.005083333,0
6393,0.027169913,0
6394,0.010774603,0
6395,0.011861977,0
6396,0.009648413,0
6397,0.03811342,0
6398,0.064833189,0
6399,0.155817027,0
6400,0.011311905,0
6401,0.004495238,0
6402,0.011489683,0
6403,0.004416667,0
6404,0.091659524,0
6405,0.012894589,0
6406,0.054642247,0
6407,0.000952381,0
6408,0.048124603,0
6409,0.003107937,0
6410,0.052426407,0
6411,0.033678571,0
6412,0.004893651,0
6413,0.01169127,0
6414,0.023423882,0
6415,0.020526984,0
6416,0.000819048,0
6417,0.010624603,0
6418,0.023043723,0
6419,0.008799206,0
6420,0.105268942,0
6421,0.119011439,0
6422,0.005902381,0
6423,0.001507937,0
6424,0.070955628,0
6425,0.013020635,0
6426,0.002083333,0
6427,0.00105,0
6428,0.083411905,0
6429,0.005015873,0
6430,0.002224603,0
6431,0.004331746,0
6432,0.005107937,0
6433,0.00333254,0
6434,0.002352381,0
6435,0.181640837,0
6436,0.002984127,0
6437,0.008649206,0
6438,0.020437302,0
6439,0.05358083,0
6440,0.00159127,0
6441,0.032769986,0
6442,0.0014,0
6443,0.093035714,0
6444,0.00105,0
6445,0.090746248,0
6446,0.011211111,0
6447,0.017753247,0
6448,0.120162915,0
6449,0.033951804,0
6450,0.005863492,0
6451,0.003933333,0
6452,0.01762518,0
6453,0.042589033,0
6454,0.07911746,0
6455,0.001669048,0
6456,0.01334127,0
6457,0.079462843,0
6458,0.00753254,0
6459,0.029030231,0
6460,0.012124675,0
6461,0.048502092,0
6462,0.021519841,0
6463,0.040946176,0
6464,0.006879365,0
6465,0.021883333,0
6466,0.043728139,0
6467,0.0004,0
6468,0.006289683,0
6469,0.002885714,0
6470,0.001333333,0
6471,0.009819841,0
6472,0.009842063,0
6473,0.004481746,0
6474,0.003883405,0
6475,0.001990476,0
6476,0.035803247,0
6477,0.042937013,0
6478,0.004108802,0
6479,0.005103968,0
6480,0.000333333,0
6481,0.00559127,0
6482,0.015826984,0
6483,0.016744444,0
6484,0.001957937,0
6485,0.001,0
6486,0.025129437,0
6487,0.008328716,0
6488,0.002412698,0
6489,0.097673016,0
6490,0.006589105,0
6491,0.003304762,0
6492,0.007765079,0
6493,0.034946032,0
6494,0.029160462,0
6495,0.005972222,0
6496,0.00268254,0
6497,0.000444444,0
6498,0.037066955,0
6499,0.183583189,0
6500,0.002643651,0
6501,0.005459524,0
6502,0.073676551,0
6503,0.00936039,0
6504,0.004579365,0
6505,0.000583333,0
6506,0.074484149,0
6507,0.044812121,0
6508,0.078508608,0
6509,0.050812771,0
6510,0.004546825,0
6511,0.001633333,0
6512,0.016546104,0
6513,0.001597691,0
6514,0.03960873,0
6515,0.002761905,0
6516,0.007798413,0
6517,0.05290873,0
6518,0.095169841,0
6519,0.005997619,0
6520,0.00124127,0
6521,0.005986508,0
6522,0.000533333,0
6523,0.034231746,0
6524,0.004555556,0
6525,0.034913781,0
6526,0.004003968,0
6527,0.035740981,0
6528,0.001611111,0
6529,0.004038095,0
6530,0.003431746,0
6531,0,0
6532,0.004768254,0
6533,0.075689899,0
6534,0.003790476,0
6535,0.012988889,0
6536,0.001422222,0
6537,0.015649206,0
6538,0.015230159,0
6539,0.000555556,0
6540,0.002133333,0
6541,0.061066089,0
6542,0.007730303,0
6543,0.00364127,0
6544,0.008373016,0
6545,0.140661255,0
6546,0.029424315,0
6547,0.034897835,0
6548,0.071815695,0
6549,0.00025,0
6550,0.002030159,0
6551,0.002244444,0
6552,0.031891703,0
6553,0.104334271,0
6554,0.290045493,0
6555,0.005183333,0
6556,0.06354127,0
6557,0.003866667,0
6558,0.006546032,0
6559,0.024458802,0
6560,0.021520635,0
6561,0.000222222,0
6562,0.001352381,0
6563,0.004460317,0
6564,0.00205,0
6565,0.060956349,0
6566,0.014827778,0
6567,0.021195527,0
6568,0.003107937,0
6569,0.056188961,0
6570,0.010752381,0
6571,0.035808874,0
6572,0.268818759,0
6573,0.00405404,0
6574,0.005598413,0
6575,0.023681746,0
6576,0.021185714,0
6577,0.000444444,0
6578,0.006081746,0
6579,0.014561905,0
6580,0.003669841,0
6581,0.005485714,0
6582,0.00204127,0
6583,0.01165873,0
6584,0.003204762,0
6585,0.000666667,0
6586,0.008895238,0
6587,0.001590476,0
6588,0.000285714,0
6589,0.003862698,0
6590,0,0
6591,0.03508189,0
6592,0.003227128,0
6593,0.002616739,0
6594,0.123607143,0
6595,0.0032,0
6596,0.018901587,0
6597,0.012554762,0
6598,0.03175464,0
6599,0.002174603,0
6600,0.040166667,0
6601,0.0004,0
6602,0.099120635,0
6603,0.00192381,0
6604,0.015480231,0
6605,0.003783333,0
6606,0.016958802,0
6607,0.173056349,0
6608,0.0024,0
6609,0.059812843,0
6610,0.004680159,0
6611,0.004448413,0
6612,0.005505556,0
6613,0.033707143,0
6614,0.000507937,0
6615,0.001069048,0
6616,0.039323016,0
6617,0.039465895,0
6618,0.010053175,0
6619,0.01378254,0
6620,0.002966667,0
6621,0.012857937,0
6622,0.001352381,0
6623,0.006209524,0
6624,0.211073632,0
6625,0.018984921,0
6626,0.02025873,0
6627,0.082154473,0
6628,0.001376984,0
6629,0.022842063,0
6630,0.007988095,0
6631,0.012334127,0
6632,0.0007,0
6633,0.01187619,0
6634,0.002924603,0
6635,0.01447619,0
6636,0.014935714,0
6637,0.008288095,0
6638,0.076110823,0
6639,0.054359019,0
6640,0.0025,0
6641,0.077207937,0
6642,0.025443529,0
6643,0.016445238,0
6644,0.004553968,0
6645,0.007253968,0
6646,0.072979509,0
6647,0.001285714,0
6648,0.002093651,0
6649,0,0
6650,0.503921068,1
6651,0.004781025,0
6652,0.004762698,0
6653,0.039254329,0
6654,0.014545238,0
6655,0.027278571,0
6656,0.340119625,0
6657,0.028761905,0
6658,0.003667532,0
6659,0,0
6660,0.001652381,0
6661,0.001951587,0
6662,0.058035714,0
6663,0.013692929,0
6664,0.018753968,0
6665,0.007248557,0
6666,0.210985897,0
6667,0.009044517,0
6668,0.00075,0
6669,0.001752381,0
6670,0.005426984,0
6671,0.003796032,0
6672,0.000619048,0
6673,0.01063254,0
6674,0.002185714,0
6675,0.007507143,0
6676,0.015748413,0
6677,0.002872222,0
6678,0.026607504,0
6679,0.0148,0
6680,0.004669048,0
6681,0.060181929,0
6682,0.014151587,0
6683,0.028007143,0
6684,0.013129365,0
6685,0.004629365,0
6686,0.006545238,0
6687,0.0004,0
6688,0.002287374,0
6689,0.004802381,0
6690,0.004651587,0
6691,0.02533254,0
6692,0.05323189,0
6693,0.001119048,0
6694,0.000535714,0
6695,0.003642857,0
6696,0.120227706,0
6697,0.058801587,0
6698,0.297112304,0
6699,0.006953968,0
6700,0.144277778,0
6701,0.017671645,0
6702,0.002713492,0
6703,0.023849423,0
6704,0.013397619,0
6705,0.036438961,0
6706,0.026258464,0
6707,0.000333333,0
6708,0.00184127,0
6709,0.048498773,0
6710,0.002219048,0
6711,0.008012771,0
6712,0.008620779,0
6713,0.014368709,0
6714,0.043771573,0
6715,0,0
6716,0.00544127,0
6717,0.208807648,0
6718,0.011629437,0
6719,0.000785714,0
6720,0.002155556,0
6721,0.008318398,0
6722,0.000666667,0
6723,0.012820635,0
6724,0.024885137,0
6725,0.012722294,0
6726,0.004669048,0
6727,0.008936508,0
6728,0.009065873,0
6729,0.004609524,0
6730,0.030016234,0
6731,0.188751465,0
6732,0.018799206,0
6733,0.013143651,0
6734,0.003010317,0
6735,0.0726,0
6736,0.037679243,0
6737,0.348534815,0
6738,0.013809524,0
6739,0.00633254,0
6740,0.002133333,0
6741,0.038957143,0
6742,0.013243723,0
6743,0.005438095,0
6744,0.0005,0
6745,0.003135714,0
6746,0.00399127,0
